DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
GTM,BOG,288,16893,673954681
GTM,BOG,20,760,29220556
GTM,BOG,35,11495,441960909
GTM,BOG,20,630,24222303
GTM,BOG,51,1275,490213275
GTM,BOG,128,34275,1317808627
GTM,BOG,360,6931,266483781
GTM,BOG,184,2838,1091157077
GTM,BOG,29,354,136106274
GTM,BOG,31,8835,339688963
GTM,BOG,33,1254,482139174
GTM,BOG,19,5655,217424005
GTM,BOG,59,18585,714557938
GTM,BOG,33,1254,482139174
GTM,BOG,29,9025,346994102
GTM,BOG,26,897,344879457
GTM,BOG,848,2412734,9276503807
GTM,BOG,79,23555,905644995
GTM,BOG,159,359166,1380925027
GTM,BOG,369,9133,3511464972
GTM,BOG,28,644,247605764
GTM,BOG,23,575,221076575
GTM,BOG,21,798,306815838
GTM,BOG,42,11475,441191947
GTM,BOG,51,15375,591139537
GTM,BOG,15930,325099,1300366741
GTM,BOG,309,570465,2271876862
GTM,BOG,32,544,209157664
GTM,BOG,4,138,53058378
GTM,BOG,21,65163,259511647
GTM,BOG,57,9672,3851874
GTM,BOG,15,2538,1015055334
GTM,BUN,279456,3027874,1218177296
GTM,BUN,111600,5103,2053044063
GTM,BUN,89808,1413988,5404332835
GTM,BUN,330960,1619938,6191484032
GTM,CLO,76,2364,908913083
GTM,CLO,148,5624,2174506072
GTM,CLO,10,250,9612025
GTM,CLO,53,15395,622761619
GTM,CLO,22,627,253635294
GTM,CLO,368,64425,2588837601
GTM,CLO,22,341,137942002
GTM,CLO,36,599,242308678
GTM,CLO,33,8825,344314732
GTM,CLO,45,1655,661106772
GTM,CLO,14,350,1415827
GTM,CLO,16,760,29220556
GTM,CLO,16,552,223296144
GTM,CLO,27,1026,415039572
GTM,CLO,61,2679,1030024598
GTM,CLO,439,121135,4764279225
GTM,CLO,65,19435,747238822
GTM,CLO,103,32095,1256086972
GTM,CLO,136,3128,1238610122
GTM,CLO,209,5191,2057988012
GTM,CLO,132,3765,1479185642
GTM,CLO,65,1932,752497094
GTM,CLO,15,345,13956009
GTM,CLO,40,13205,50770716
GTM,CLO,43055,929561,3624482278
GTM,CLO,98413,8000,31865200
GTM,CLO,126,240793,963150328
GTM,CLO,102000,4386,1735048968
GTM,CLO,40,7092,283574329
GTM,CLO,35,532,212720732
GTM,CLO,29,106546,426025246
GTM,CLO,30,9501,379898435
GTM,CLO,110,26477,1058685492
GTM,CLO,40,12668,506531246
GTM,CLO,74,172306,688967264
GTM,CLO,125,250125,1000127313
GTM,CLO,120,2128,850882928
GTM,CLO,4647,8821301,3514630763
GTM,CLO,21,44793,178388122
GTM,CLO,15,1428,56879382
GTM,CLO,846,1764218,7040782331
GTM,CLO,357,279537,1115598622
GTM,CLO,227331,6452598,2580077763
GTM,CLO,12,1117882,4298043892
GTM,CLO,358,790132,3126362692
GTM,CLO,5909,239604,921231855
GTM,CLO,112,8642,33226848
HND,BOG,38105,180472,721619096
HND,BOG,30000,3480,139148148
HND,BOG,26,1121,448232971
HND,BOG,4,180,6920658
HND,BOG,3,93,37186143
HND,BOG,8,248,99163048
HND,BOG,54,13185,524955679
HND,BOG,16,5184,19931495
HND,BOG,79,13788,542738098
HND,BOG,9,46035,184071407
HND,BOG,6,258,103161558
HND,BOG,22,891,342572571
HND,BOG,20,711,284294061
HND,BOG,67,324675,1269339846
HND,BOG,16,8172,316383487
HND,BOG,20,774,309484674
HND,BOG,252,861925,3402664254
HND,BOG,78,256185,993787353
HND,BOG,94,30132,1180346622
HND,BOG,148,393525,1537942086
HND,BOG,40,14796,572585331
HND,BOG,3,1215,46714441
HND,BOG,17,8089,32006231
HND,BOG,337,78414,310265378
HND,BOG,2061,3439809,1361049866
HND,BOG,175,7525,299683125
HND,BOG,3718,225237,8818997069
HND,BOG,5917,13889,5532197035
HND,BOG,1454,410,16330915
HND,BOG,1968,618,24615867
HND,CLO,3410,944469,3707768066
HND,CLO,6000,954,377474904
HND,CLO,539,225233,8959249739
HND,CLO,34,140989,542075917
HKG,CLO,5012,121956,4857690414
ITA,BOG,2012,56,2215785
ITA,BOG,1,28,1107892
ITA,BOG,1,28,1107892
ITA,BOG,493,84,3323678
JPN,BOG,2,89389,351530287
JPN,BUN,292,427488,1681135033
MYS,BUN,368,538752,2154205259
MEX,BOG,1,111505,4316860322
MEX,BOG,500000,6250,24943000
MEX,BOG,500000,6250,238878125
MEX,BOG,2594,66799,262693079
MEX,BOG,4761,65876,2634058448
MEX,BOG,292,3504,1401077904
MEX,BOG,9178,246965,971212089
MEX,BOG,31288,827701,3265675519
MEX,BOG,18000,10550,42015375
MEX,BOG,963,1245676,4911737837
MEX,BOG,48,32,1276656
MEX,BOG,2954,105,4247481
MEX,BOG,9055,12193,48284327
MEX,BOG,402,201,8130892
MEX,BOG,2,1032,3967843
MEX,BOG,16,112,44379006
MEX,BOG,4808,24278,948582886
MEX,BOG,1192,867363,3454273147
MEX,BOG,3947,312276,124271437
MEX,BOG,9055,25626,102543733
MEX,BOG,29468,127666,501539946
MEX,BOG,442881,8448,3417401855
MEX,BOG,3679,7636,30532622
MEX,BOG,93713,212288,858751663
MEX,BOG,56867,16359,628972467
MEX,BOG,63019,142757,570815292
MEX,BOG,86621,250171,1011996732
MEX,BOG,21409,7041,270713072
MEX,BOG,158515,178693,694284203
MEX,BOG,11088,54054,218660321
MEX,BOG,19973,28865,11098044
MEX,BOG,15483,464486,1853090121
MEX,BOG,21,46,18282902
MEX,BOG,1071,758,2914365
MEX,BOG,653,1085,41716188
MEX,BOG,48,120,478746
MEX,BOG,18024,11605,460010455
MEX,BOG,9708,215,8487996
MEX,BOG,21835,9596,381879881
MEX,BOG,37865,274544,1077021819
MEX,BOG,653,38569,148290476
MEX,BOG,1071,777,298741737
MEX,BOG,2204,329725,1277977568
MEX,BOG,48,5778,23051619
MEX,BOG,10363,136584,546710561
MEX,BOG,328,239051,919105674
MEX,BOG,2954,71313,288476773
MEX,BOG,1,275,10573227
MEX,BOG,1,24,9227544
MEX,BOG,1,135,5190493
MEX,BOG,3258,29644,1175574869
MEX,BOG,705,6540,2643419734
MEX,BOG,1,12,478746
MEX,BOG,435,76125,2926861612
MEX,BOG,1,26,9996506
MEX,BOG,375,10483,4217230369
MEX,BOG,2,535,21344092
MEX,BOG,505,189065,7558950022
MEX,BOG,1,235,9454543
MEX,BOG,8,180,70748217
MEX,BOG,5,139,54545113
MEX,BOG,48,1452,580539748
MEX,BOG,2,38,14610278
MEX,BOG,1,115,4421531
MEX,BOG,1,255,10173352
MEX,BOG,3,59,22684379
MEX,BOG,1794,370295,1486442863
MEX,BOG,1,19,7580145
MEX,BOG,575,134875,5428647879
MEX,BOG,13,163,63983355
MEX,BOG,14,1715,66939424
MEX,BOG,289,64415,26025846
MEX,BOG,942,22131,8902430155
MEX,BOG,202,5327,2139274845
MEX,BOG,4,74,28451594
MEX,BOG,628,109965,4227945316
MEX,BOG,100,50,1994775
MEX,BOG,1,25,1011305
MEX,BOG,3827,2103539,8301276823
MEX,BOG,600,204,82073484
MEX,BOG,7,77,30389997
MEX,BOG,1071,1300,4998253
MEX,BOG,96,86799,34628895
MEX,BOG,2142,40116,1542383979
MEX,BOG,51,200,781450
MEX,BOG,3794,9567,3849005
MEX,BOG,50173,494994,193447843
MEX,BOG,6809,40854,164563328
MEX,BOG,172,3402,134676465
MEX,BOG,7201,246681,969733164
MEX,BOG,2415,261932,1043969664
MEX,BOG,8704,363516,1448735913
MEX,BOG,8602,143285,572911579
MEX,BOG,11706,1925,77870485
MEX,BOG,2921,1765,7100965
MEX,BOG,4000,26032,1038905882
MEX,BOG,2501,195078,7785328886
MEX,BOG,1600,4720,188369536
MEX,BOG,5471,5767,232018519
MEX,BOG,300,9,3620889
MEX,BOG,589,758,3049593
MEX,BOG,2979,792,318638232
MEX,BOG,2161,1725,69400372
MEX,BOG,1913,50,2011605
MEX,BOG,755,192,77245632
MEX,BOG,14031,42442,170753078
MEX,BOG,837,390,15690519
MEX,BOG,26335,190925,768131369
MEX,BOG,49657,300,1206963
MEX,BOG,752,13912,5597089752
MEX,BOG,316,10112,4068269952
MEX,BOG,255,6885,2769980085
MEX,BOG,1680,10080,402280704
MEX,BOG,463,3696,148697841
MEX,BOG,3734,13496,54297242
MEX,BOG,662,124,49887804
MEX,BOG,4138,75,30174075
MEX,BOG,2545,4167,16764716
MEX,BOG,1323,7938,3193624
MEX,BOG,1213,20621,829626134
MEX,BOG,732,25956,104426438
MEX,BOG,4223,279167,1123147465
MEX,BOG,2581,37258,149896756
MEX,BOG,3915,30745,123693591
MEX,BUN,1064308,8470063,3237300429
MEX,BUN,161500,620008,2369701575
MEX,BUN,200000,358146,1396214908
MEX,BUN,40432000,402969,1575054055
MEX,BUN,30000,165107,664260133
MEX,BUN,18205000,18464115,7428501211
MEX,CLO,111,2499,960818019
MEX,CLO,89,2047,787032607
MEX,CLO,577,470268,1902337518
MEX,CLO,3732,3866664,1540150271
MEX,CLO,2056,3329746,1326071345
MEX,CLO,1001,2905675,1157185069
MEX,CLO,605360,31683763,1252467879
MEX,CLO,87241,1439976,5574795085
MEX,CLO,254445,1435234,5678876481
MEX,CLO,3732,3732,14865115
MEX,CLO,30,387,154147905
MEX,CLO,4066,75246,289306571
MEX,CLO,720,177,68053137
MEX,CLO,554151,1742188,6698381844
MEX,CLO,3364,95234,366156635
MEX,CLO,35378,67485,259467002
MEX,CLO,29428,88888,341757471
MEX,CLO,486327,2026953,7793249163
MEX,CLO,30305,19439,74739259
MEX,CLO,1349,17005,65380994
MEX,CLO,9636,14256,54811611
MEX,CLO,75,20,768962
MEX,CLO,11634,96,36910176
MEX,CLO,1214,45,17301645
MEX,CLO,25894,109344,420406904
MEX,CLO,24823,136656,525416353
MEX,CLO,5,895,35649192
MEX,CLO,1,14,5382734
MEX,CLO,1243,10640,4115768761
MEX,CLO,491,441932,175999419
MEX,CLO,866,8789,3555343858
MEX,CLO,1,115,4421531
MEX,CLO,267,92115,3541646731
MEX,CLO,1,285,10957708
MEX,CLO,127,3429,1387105938
MEX,CLO,1,25,9612025
MEX,CLO,869,187415,7205750659
MEX,CLO,523,135905,5497285482
MEX,CLO,500,8988,3455715228
MEX,CLO,1034,230005,884325524
MEX,CLO,313,79815,3068735101
MEX,CLO,2,54,20761974
MEX,CLO,2,45,17301645
MEX,CLO,701,779774,3077244158
MEX,CLO,25561,48830906,1927091939
MEX,CLO,289,518158,2061000035
MEX,CLO,752,852854,3396491055
MEX,CLO,820,492,189164652
MEX,CLO,160,210099,836492078
MEX,CLO,479,1504651,5952218797
MEX,CLO,6323,1779,6839916
MEX,CLO,67566,167434,643751911
MEX,CLO,5323,31938,124002811
MEX,CLO,200000,60200,240794582
MEX,CLO,99,1584,6308280
MEX,CLO,888,25704,98826996
MEX,CLO,990,26284,101056985
MEX,CLO,3377,60184,231396044
MEX,CLO,450000,268400,1073575844
MEX,CLO,1304,3233,1243027
MEX,CLO,1680,12127,466260107
MEX,CLO,1304,8115,31200633
MEX,CLO,652,33439,128566599
MEX,CLO,153888,493771,1898455678
MEX,CLO,5082,62678,240985001
MEX,CLO,15,4,1537924
MEX,CLO,1304,15,5767215
MEX,CLO,1304,16,6151696
MEX,CLO,3912,27775,106789597
MEX,CLO,1304,5499,2114261
MEX,CLO,1263,6315,242799751
MEX,CLO,343,115934,445744202
MEX,CLO,2608,12072,46414546
MEX,CLO,652,59624,229242949
MEX,CLO,134,689111,2667858781
MEX,CLO,1721,57662,221699432
MEX,CLO,686,38102,146494949
MEX,CLO,272,3536,13595248
MEX,CLO,3912,41233,15853305
MEX,CLO,1,376,14370908
MEX,CLO,2,1000,3999910
MEX,CLO,4,1422,54349551
NIC,BOG,22864,111406,445613973
NIC,BOG,1276,145294,581162923
NLD,CLO,5,225,86508225
NLD,CLO,20,7265,293885232
NLD,CLO,7,1953,79003146
NLD,CLO,36,9963,403025268
NLD,CLO,78,1827,729457043
NLD,CLO,13,2356,95305383
NLD,CLO,4,1296,49828737
NLD,CLO,25,106875,432332886
NLD,CLO,4,190,7685918
NLD,CLO,14,6903,267968473
NLD,CLO,5,2475,100119195
NLD,CLO,19,76995,302443263
NLD,CLO,33,162675,625454466
NLD,CLO,16,5418,212965325
NLD,CLO,104,34955,139450876
NLD,CLO,41,130905,518717382
NLD,CLO,125,437445,1697458752
NLD,CLO,58,16168,649752414
NLD,CLO,96,30812,1214378644
NLD,CLO,30,990,383666388
NLD,CLO,11,4059,156060837
NLD,CLO,15,5314,21135561
NLD,CLO,38,13644,537049373
NLD,CLO,9,405,155714805
NLD,CLO,2,324,13106512
NLD,CLO,1,345,13956009
PAN,BOG,1,3015,121963383
PAN,BOG,12,85200,340673052
PAN,BOG,3,2545,1000844155
PAN,BOG,7594,1344529,5278311612
PAN,BOG,246,74244,291464867
PAN,BOG,29891,19486989,7650143681
PAN,BOG,15,914,3578703
PAN,BOG,20192,1417022,5548250449
PAN,BUN,115324,376628,1515253535
PAN,BUN,460784,48616543,1955945620
PAN,BUN,480,25459,102426903
PAN,BUN,2,99073,378661959
PAN,BUN,3,42121,160988568
PAN,BUN,6,147437,563511585
PAN,BUN,143,1023592,3912219803
PAN,BUN,509,1092514,4175643133
PAN,BUN,12,3386,13542069
PAN,BUN,13,126554,506143864
PAN,BUN,5,102692,410709465
PAN,BUN,2,60579,242281469
PAN,BUN,5,45886,183517844
PAN,BUN,27,59742,238933947
PAN,BUN,4,24147,96574236
PAN,BUN,17,238182,952592236
PAN,BUN,34,291069,1164110089
PAN,BUN,4,10787,43141851
PAN,BUN,1098,53825,212972607
PAN,BUN,7500,557629,2220757492
PAN,BUN,447119,61495341,2440455109
PAN,BUN,26110,1417515,5608766651
PAN,CLO,53145,41951778,1653940843
PAN,CLO,261690,444873,1749503111
PAN,CLO,61,12955,513749735
PAN,CLO,501,71025,2813111664
PAN,CLO,46,1311,504054591
PAN,CLO,88,872,349855672
PAN,CLO,34,272,104578832
PAN,CLO,39,6825,276086265
PAN,CLO,161,201714,803097534
PAN,CLO,36,360,14562792
PAN,CLO,2031,168985,6663807742
PAN,CLO,1256,952714,374930084
PAN,CLO,112,656,255109616
PAN,CLO,23,299,120952078
PAN,CLO,118,1716,659769396
PAN,CLO,137,2038,815306348
PAN,CLO,99,2136,852902562
PAN,CLO,20,260,10460346
PAN,CLO,42,1113,427927353
PAN,CLO,205,65845,2602570749
PAN,CLO,34,714,285493614
PAN,CLO,117,2088,816504372
PAN,CLO,64,942,379910802
PAN,CLO,230,5215,2025195714
PAN,CLO,98,32045,1256630624
PAN,CLO,146,2329,908139987
PAN,CLO,199,3042,1223909488
PAN,CLO,3158,5896704,2310873561
PAN,CLO,418,6244,2449866404
PAN,CLO,1069,200665,7824504492
PAN,CLO,1019,1297508,512047127
PAN,CLO,1349,1688284,6682891839
PAN,CLO,449,7127,2831692786
PAN,CLO,33,4785,193563777
PAN,CLO,176,3246,1305759055
PAN,CLO,271,4275,1692374408
PAN,CLO,83,14525,558458652
PAN,CLO,114400,14652976,579009308
PAN,CLO,1424,419456,1623902931
PAN,CLO,156,3120,12427428
PAN,CLO,2400,888,357261048
PAN,CLO,955,1170,44984277
PAN,CLO,6,19883,78672259
PAN,CLO,52,1026,394477505
PAN,CLO,5,575,22107657
PAN,CLO,48,408,156868248
PAN,CLO,29,75112,297200157
PAN,CLO,82,148215,586451183
PAN,CLO,26,6989,276537956
PAN,CLO,16,68284,270183399
PAN,CLO,95,262999,1045583823
PAN,CLO,34,17573,695321434
PAN,CLO,67,239093,946033618
PAN,CLO,8,28117,11125222
PAN,CLO,30,108049,427523961
PAN,CLO,52,129839,513741761
PAN,CLO,28,107647,425933343
PAN,CLO,41,117488,464871818
PAN,CLO,49,147211,582478596
PAN,CLO,83,150086,595735118
PAN,CLO,28,122307,483939445
PAN,CLO,822,1131256,4524379184
PAN,CLO,2,50135,200511423
PAN,CLO,2,3880,156954536
PAN,CLO,6,1032382,3969312637
PAN,CLO,2,5990,231899855
PAN,CLO,13874,97118,383057657
PAN,CLO,22,116063,454436552
PAN,CLO,4,955,381857705
PAN,CLO,14,47517,192216718
PAN,CLO,1500,24995,98124621
PAN,CTG,100,1464,575731176
PER,BOG,22,127064,502649936
PER,BOG,69,210656,833329857
PER,BOG,1578,145281,580907531
PER,BOG,4466,2205315,8782666987
PER,BOG,25200,246456,975167242
PER,BOG,6122,1501656,5981321096
PER,BOG,1347,2818332,1115146332
PER,BOG,1,1900,7517844
PER,BOG,12,456,18192348
PER,BOG,10,380,1516029
PER,BOG,34,10995,438651022
PER,BOG,10,345,137639475
PER,BOG,57,1485,592448174
PER,BOG,251,45475,1814247862
PER,BOG,24,244,9734502
PER,BOG,40,16245,648102397
PER,BOG,38,15515,618978682
PER,BOG,11,418,16676319
PER,BOG,20,684,27288522
PER,BOG,39,13205,526820076
PER,BOG,49,18915,754623382
PER,BOG,10,380,1516029
PER,BOG,40,12225,487722486
PER,BOG,429,11681,4660193351
PER,BOG,22,396,15798618
PER,BOG,111,32285,1288026217
PER,BOG,148,3488,139155504
PER,BOG,86,1837,732880335
PER,BOG,80,2097,836608635
PER,BOG,38,1302,51943941
PER,BOG,41,15055,600626752
PER,BOG,5180,284274,1124803992
PER,BOG,9965,531148,210162516
PER,BOG,36360,2329768,9218332831
PER,BUN,19533,22338653,878487634
PER,CLO,414,3624,14432580
PER,CLO,20000,3574,1403070198
PER,CLO,14670,1413349,5434058368
PER,CLO,16,5040,19512108
PER,CLO,197580,12744152,500306096
PER,CLO,1177,21434,8463300636
PER,CLO,130,550,2171697
PRI,BOG,4,174132,688845296
PRI,BOG,14,24378,96436442
PRI,CLO,34,503,203474566
PRI,CLO,19,399,161404278
PRI,CLO,1911,2813164,1127376636
PRI,CLO,1386,1842409,7348743416
PRI,CLO,29,3045,117074464
PRI,CLO,18,189,76454658
PRI,CLO,34,7975,322606295
PRI,CLO,174,631159,2537037868
PRI,CLO,71,19665,795492513
PRI,CLO,269,1095103,4420731214
PRI,CLO,63,236583,928770443
PRI,CLO,30,4572,184947458
PRI,CLO,2538,476689,190383403
PRI,CLO,109,3458,1362980418
PRI,CLO,99,289352,1138200045
PRI,CLO,47,112741,448208871
PRI,CLO,56,1680,64592808
PRI,CLO,30,1065,409472265
PRI,CLO,38,1207,487052936
PRI,CLO,74,147611,581414518
PRI,CLO,29,7105,284094135
PRI,CLO,535,125825,4958981487
PRI,CLO,980,1780292,7044352316
PRI,CLO,304,6397,2501445626
PRI,CLO,30,43425,175663678
PRI,CLO,708,1351252,540765837
PRI,CLO,121,168503,65682319
PRI,CLO,1247,242744,9664368075
PRI,CLO,118,2330,89584073
PRI,CLO,39,117095,473675035
PRI,CLO,23,4945,190125854
PRI,CLO,114,1920,77472042
PRI,CLO,28,490,18839569
PRI,CLO,9,315,12742443
PRI,CLO,680,8956,362289903
PRI,CLO,2304,201312,779369342
PRI,CLO,76,1808,731375776
PRI,CLO,349,607609,2385333183
PRI,CLO,325,556417,2189095386
PRI,CLO,27,7965,322201773
PRI,CLO,26,273,110434506
PRI,CLO,80,56,22653232
PRI,CLO,2418,14508,57154037
PRI,CLO,5,39762,160846037
PRI,CLO,86,756,3022873
GBR,BUN,107,2522724,9920839175
GBR,BUN,57,2566965,1009482089
GBR,CLO,152,2940923,1176201567
GBR,CLO,85,77063,308208074
GBR,CLO,67,925876,370297625
GBR,CLO,83,1344247,5376221779
GBR,CLO,72,1036199,4144205366
DOM,BOG,152,1997,767808557
DOM,BOG,648,8812,3388046572
DOM,BOG,20,59006,2360186894
DOM,BOG,91625,1206483,4880489161
DOM,BOG,2,1680,67959696
DOM,BOG,45,2237,8758816
DOM,BOG,45375,2689825,105318215
DOM,BOG,38,314628,1265814515
DOM,BOG,3013,196,7588042
DOM,BOG,193,4048,156716296
DOM,BOG,974,24664,954854428
DOM,BOG,1127,293672,1136936464
DOM,BOG,80,512,19821824
DOM,BOG,130,520,2013154
DOM,BOG,74,2,77429
DOM,CLO,78,107518,424539123
DOM,CLO,211,157923,611390998
DOM,CLO,131599,19434312,7769505127
DOM,CLO,250,2000,7997020
DOM,CLO,275,1616927,6425706467
DOM,CLO,400000,146200,582241500
SGP,BUN,100,1464,585381864
THA,BOG,1656,3970,152638957
THA,BUN,297,434808,1738584136
URY,BOG,7793,628981,2480090952
URY,CLO,16925,8797677,3532780784
VEN,CLO,1189,1024892,4049654344
VEN,CLO,92,115642,460544265
XCF,CLO,9455,348542,1364691802
XCF,CLO,406,348542,1364691802
XCF,CLO,14224,50891,20474518
XCF,CLO,145983,551414,2218454318
XCF,CLO,2954,65612,263970854
XCF,CLO,779265,4826248,1848076623
XCF,CLO,145517,1176139,4603137365
XCF,CLO,14352,335023,1339901036
XCF,CLO,1034,55399255,21804256272
XCF,CLO,61,3002823,118088717
XCF,CLO,495,30848518,1197733593
XCF,CLO,206,11680975,4623850266
XCF,CLO,8686,464094231,18338222069
XCF,CLO,188,11477807,4579128492
XCF,CLO,459,92225,367346008
XCF,CLO,336,99323,395618407
XCF,CLO,2304,32544,129627633
XCF,CLO,3139,118608,472433455
XCF,CLO,1,16768,667894592
XCF,CLO,1660583,221185819,8810162949
XCF,CLO,132000,18069965,7309698382
XCF,CLO,1610137,231365526,8842906086
XCF,CLO,52800,7819666,3006513003
XCF,CLO,9843,476401,1884585187
XCF,CLO,3211,176780976,6796892643
XCF,CLO,9,1610,6411825
XCF,CLO,155728,406744,1612051612
XCF,CLO,1975,69685,2751540099
XCF,CLO,3,912,364791792
XCF,CLO,23,2949,1186614633
XCF,CLO,15,2383,953178553
XCF,CLO,16,1072,433647584
XCF,CLO,5,9355,3726236825
XCF,CLO,3,567,216710235
XCF,CLO,32,2988,1182279888
XCF,CLO,33,2526,999477576
XCF,CLO,15,1140,44217978
PAN,CTG,3684,3072679,1208852344
VEN,CUC,29952,12012,4804115316
VEN,CUC,210000,59640,2359811664
VEN,CUC,148438,1999938,7851296602
VEN,CUC,420771,2719676,1067682245
VEN,CUC,5064,1100808,4340518967
VEN,CUC,60500,13781,5433889643
VEN,CUC,24000,127200,498042696
VEN,CUC,25000,36550,1458180525
VEN,CUC,500,6483,2592234033
VEN,CUC,648168,2545668,1017887895
VEN,CUC,32820688,11071732,441656585
VEN,CUC,2382264,193050,7703807071
VEN,CUC,271152,21672,864615276
VEN,CUC,28,54656,214001742
VEN,CUC,10254,4157676,1627908934
VEN,CUC,9000,12560,48625412
VEN,CUC,600,3570,14217525
VEN,CUC,1176,489104,1915052474
VEN,CUC,11100,39635,1584809439
VEN,CUC,1000,6050,24094125
VEN,CUC,947349,10736831,4237524859
VEN,CUC,58310,94672,3778245913
VEN,CUC,115619,133072,5264168634
VEN,CUC,423,9500,37913360
VEN,CUC,109,75126,302247674
VEN,CUC,434,294295,1184010586
VEN,CUC,195,74472,299616495
VEN,CUC,894,340818,1371182385
VEN,CUC,1038,73122,2941851616
VEN,CUC,20,8964,36064054
VEN,CUC,16,12632,50821188
VEN,CUC,391,1955,786537555
VEN,CUC,316,118548,476943499
VEN,CUC,528,26058,1048368061
VEN,CUC,1285,202992,8101167129
VEN,CUC,6312,1086152,4326306338
VEN,CUC,1422,4770,187259229
VEN,CUC,1496,4010,157423377
VEN,CUC,176661,16668,65722424
VEN,CUC,31790,2786394,1098683513
VEN,CUC,1824,124082,480377258
VEN,CUC,71,4375659,1760419505
VEN,CUC,54252,244572,9468482694
VEN,CUC,1,4075467,1602714077
VEN,CUC,24000,127200,498042696
VEN,CUC,60964,227187,9063738958
VEN,CUC,303432,24252,9678682176
VEN,CUC,24000,25400,99714558
VEN,CUC,3,8154,3260385
VEN,CUC,73,93462,373708741
VEN,CUC,7,22668,90638224
VEN,CUC,4,11016,44047586
VEN,CUC,5,1035,41384578
VEN,CUC,102,289854,1158984117
VEN,CUC,7,21366,85432164
VEN,CUC,8,33072,132238722
VEN,CUC,2,7488,29940842
VEN,CUC,8,52296,209106078
VEN,CUC,10,4416,176574201
VEN,CUC,8,30192,120723013
VEN,CUC,33,126318,505083786
VEN,CUC,16,67656,270523192
VEN,CUC,7,27264,109015376
VEN,CUC,5,2397,95844284
VEN,CUC,10,47106,188353812
VEN,CUC,73,194052,775918862
VEN,CUC,3,5778,2310339
VEN,CUC,20,3168,126672796
VEN,CUC,7,19698,78762649
VEN,CUC,2600,580,2313939
VEN,CUC,38722,3204,1278472068
VEN,CUC,60,12,478746
VEN,CUC,60,12,478746
VEN,CUC,2000,11580,463189578
VEN,CUC,8040,1727796,6908609583
VEN,CUC,35,43243772,1697651028
VEN,CUC,7441,1755,69441138
VEN,CUC,21452,50602,2002199695
VEN,CUC,250,250,9973875
VEN,CUC,30000,4254162,170103093
VEN,CUC,2400,2655,1059225525
VEN,CUC,294,81992,3316756782
VEN,CUC,64,20096,8129274112
VEN,CUC,2000,88105,3367417153
VEN,CUC,895,15233,60273325
VEN,CUC,9810,26134,1034059658
VEN,CUC,3000,9000,35905950
VEN,CUC,30,21,849496
VEN,CUC,10,4858,19651678
VEN,CUC,11,55298,223692575
VEN,CUC,4,180,7281396
VEN,CUC,20,914,3697331
VEN,CUC,15,1935,78275
VEN,CUC,12,9996,40436019
VEN,CUC,5,2013,8143027
VEN,CUC,16,1336,5404413
VEN,CUC,8,832,3365623
VEN,CUC,8,104,4207028
VEN,CUC,32000,507008,1985154333
VEN,CUC,34000,12750,499217325
VEN,CUC,1046,1170862,4604520192
VEN,CUC,36,2500,9678625
VEN,CUC,24,9480,36701346
VEN,CUC,31916,698364,2809665028
VEN,CUC,65875,253221,1018761259
VEN,CUC,130389,360648,145096264
VEN,CUC,273865,123756,4858375921
VEN,CUC,32895,256581,1004624945
VEN,CUC,137730,11555547,4576807307
VEN,CUC,38005,834795,3358555591
VEN,CUC,52225,233484,939355163
VEN,CUC,76951,213504,858971427
VEN,CUC,32525,253695,1001724855
VEN,CUC,65560,5311507,2068088804
VEN,CUC,95000,70319,2811712246
VEN,CUC,7266961,1549512,611979960
VEN,CUC,2922451,8486452,3386841156
VEN,CUC,2000,27797,1107196205
VEN,CUC,1564160,10556645,4150771669
VEN,CUC,33,12672,50140062
VEN,CUC,198,72498,286857186
VEN,CUC,11,4233,16748965
VEN,CUC,15883,2582758,1021935354
VEN,CUC,286,7023,277883254
VEN,CUC,14382,3432113,1358279542
VEN,CUC,9110,1943062,7690413507
VEN,CUC,15,7489,29632175
VEN,CUC,470,141308,561025721
VEN,CUC,6822,28718,1136400666
VEN,CUC,2074,674759,266985942
VEN,CUC,1233,359312,1421711349
VEN,CUC,5246,813322,3221399494
VEN,CUC,222,3663,144936118
VEN,CUC,1308,120764,477834164
VEN,CUC,3836,1554513,61626400
VEN,CUC,3366,2104481,8345079975
VEN,CUC,14,4378,17322695
VEN,CUC,3171,1447381,5735765536
VEN,CUC,1652658,3565922,1413151918
VEN,CUC,3726,379,148394797
VEN,CUC,815076,6815772,2668667816
VEN,CUC,1888538,724675,2886489226
VEN,CUC,9856542,52569575,2073999620
VEN,CUC,29052,20898,833736159
VEN,CUC,1600,23376,9152709168
VEN,CUC,4420,124694,4923592467
VEN,CUC,28089,167654,6619885251
VEN,CUC,513726,1076856,425200899
VEN,CUC,2700,364322,145674516
VEN,CUC,3052362,2497715,9863958265
VEN,CUC,525,405825,1588979379
VEN,CUC,300,1791,701253513
VEN,CUC,895,4822975,188840210
VEN,CUC,73864,129964,5131680525
VEN,CUC,357214,3967866,158299998
VEN,CUC,9993,409713,1657379222
VEN,CUC,385023,254713,1014394523
VEN,CUC,5302,3942206,1550307989
VEN,CUC,10000,720,28789272
VEN,CUC,228,54394,218838484
VEN,CUC,538,17754,70248317
VEN,CUC,1806,94575,380495085
VEN,CUC,3,3464,13658655
VEN,CUC,17,86739,342014479
VEN,CUC,42,126695,499562185
